"tick","run","Human Count","Zombie Count"
1361.0,1,0,205
1362.0,1,0,205
1363.0,1,0,205
1364.0,1,0,205
1365.0,1,0,205
1366.0,1,0,205
1367.0,1,0,205
1368.0,1,0,205
1369.0,1,0,205
1370.0,1,0,205
1371.0,1,0,205
1372.0,1,0,205
1373.0,1,0,205
1374.0,1,0,205
1375.0,1,0,205
1376.0,1,0,205
1377.0,1,0,205
1378.0,1,0,205
1379.0,1,0,205
1380.0,1,0,205
1381.0,1,0,205
1382.0,1,0,205
1383.0,1,0,205
1384.0,1,0,205
1385.0,1,0,205
1386.0,1,0,205
1387.0,1,0,205
1388.0,1,0,205
1389.0,1,0,205
1390.0,1,0,205
1391.0,1,0,205
1392.0,1,0,205
1393.0,1,0,205
1394.0,1,0,205
1395.0,1,0,205
1396.0,1,0,205
1397.0,1,0,205
1398.0,1,0,205
1399.0,1,0,205
1400.0,1,0,205
1401.0,1,0,205
1402.0,1,0,205
1403.0,1,0,205
1404.0,1,0,205
1405.0,1,0,205
1406.0,1,0,205
1407.0,1,0,205
1408.0,1,0,205
1409.0,1,0,205
1410.0,1,0,205
1411.0,1,0,205
1412.0,1,0,205
1413.0,1,0,205
1414.0,1,0,205
1415.0,1,0,205
1416.0,1,0,205
1417.0,1,0,205
1418.0,1,0,205
1419.0,1,0,205
1420.0,1,0,205
1421.0,1,0,205
1422.0,1,0,205
1423.0,1,0,205
1424.0,1,0,205
1425.0,1,0,205
1426.0,1,0,205
1427.0,1,0,205
1428.0,1,0,205
1429.0,1,0,205
1430.0,1,0,205
1431.0,1,0,205
1432.0,1,0,205
1433.0,1,0,205
1434.0,1,0,205
1435.0,1,0,205
1436.0,1,0,205
1437.0,1,0,205
1438.0,1,0,205
1439.0,1,0,205
1440.0,1,0,205
1441.0,1,0,205
1442.0,1,0,205
1443.0,1,0,205
1444.0,1,0,205
1445.0,1,0,205
1446.0,1,0,205
1447.0,1,0,205
1448.0,1,0,205
1449.0,1,0,205
1450.0,1,0,205
1451.0,1,0,205
1452.0,1,0,205
1453.0,1,0,205
1454.0,1,0,205
1455.0,1,0,205
1456.0,1,0,205
1457.0,1,0,205
1458.0,1,0,205
1459.0,1,0,205
1460.0,1,0,205
1461.0,1,0,205
1462.0,1,0,205
1463.0,1,0,205
1464.0,1,0,205
1465.0,1,0,205
1466.0,1,0,205
1467.0,1,0,205
1468.0,1,0,205
1469.0,1,0,205
1470.0,1,0,205
1471.0,1,0,205
1472.0,1,0,205
1473.0,1,0,205
1474.0,1,0,205
1475.0,1,0,205
1476.0,1,0,205
1477.0,1,0,205
1478.0,1,0,205
1479.0,1,0,205
1480.0,1,0,205
1481.0,1,0,205
1482.0,1,0,205
1483.0,1,0,205
1484.0,1,0,205
1485.0,1,0,205
1486.0,1,0,205
1487.0,1,0,205
1488.0,1,0,205
1489.0,1,0,205
1490.0,1,0,205
1491.0,1,0,205
1492.0,1,0,205
1493.0,1,0,205
1494.0,1,0,205
1495.0,1,0,205
1496.0,1,0,205
1497.0,1,0,205
1498.0,1,0,205
1499.0,1,0,205
1500.0,1,0,205
1501.0,1,0,205
1502.0,1,0,205
1503.0,1,0,205
1504.0,1,0,205
1505.0,1,0,205
1506.0,1,0,205
1507.0,1,0,205
1508.0,1,0,205
1509.0,1,0,205
1510.0,1,0,205
1511.0,1,0,205
1512.0,1,0,205
1513.0,1,0,205
1514.0,1,0,205
1515.0,1,0,205
1516.0,1,0,205
1517.0,1,0,205
1518.0,1,0,205
1519.0,1,0,205
1520.0,1,0,205
1521.0,1,0,205
1522.0,1,0,205
1523.0,1,0,205
1524.0,1,0,205
1525.0,1,0,205
1526.0,1,0,205
1527.0,1,0,205
1528.0,1,0,205
1529.0,1,0,205
1530.0,1,0,205
1531.0,1,0,205
1532.0,1,0,205
1533.0,1,0,205
1534.0,1,0,205
1535.0,1,0,205
1536.0,1,0,205
1537.0,1,0,205
1538.0,1,0,205
1539.0,1,0,205
1540.0,1,0,205
1541.0,1,0,205
1542.0,1,0,205
1543.0,1,0,205
1544.0,1,0,205
1545.0,1,0,205
1546.0,1,0,205
1547.0,1,0,205
1548.0,1,0,205
1549.0,1,0,205
1550.0,1,0,205
1551.0,1,0,205
1552.0,1,0,205
1553.0,1,0,205
1554.0,1,0,205
1555.0,1,0,205
1556.0,1,0,205
1557.0,1,0,205
1558.0,1,0,205
1559.0,1,0,205
1560.0,1,0,205
1561.0,1,0,205
1562.0,1,0,205
1563.0,1,0,205
1564.0,1,0,205
1565.0,1,0,205
1566.0,1,0,205
1567.0,1,0,205
1568.0,1,0,205
1569.0,1,0,205
1570.0,1,0,205
1571.0,1,0,205
1572.0,1,0,205
1573.0,1,0,205
1574.0,1,0,205
1575.0,1,0,205
1576.0,1,0,205
1577.0,1,0,205
1578.0,1,0,205
1579.0,1,0,205
1580.0,1,0,205
1581.0,1,0,205
1582.0,1,0,205
1583.0,1,0,205
1584.0,1,0,205
1585.0,1,0,205
1586.0,1,0,205
1587.0,1,0,205
1588.0,1,0,205
1589.0,1,0,205
1590.0,1,0,205
1591.0,1,0,205
1592.0,1,0,205
1593.0,1,0,205
1594.0,1,0,205
1595.0,1,0,205
1596.0,1,0,205
1597.0,1,0,205
1598.0,1,0,205
1599.0,1,0,205
1600.0,1,0,205
1601.0,1,0,205
1602.0,1,0,205
1603.0,1,0,205
1604.0,1,0,205
1605.0,1,0,205
1606.0,1,0,205
1607.0,1,0,205
1608.0,1,0,205
1609.0,1,0,205
1610.0,1,0,205
1611.0,1,0,205
1612.0,1,0,205
1613.0,1,0,205
1614.0,1,0,205
1615.0,1,0,205
1616.0,1,0,205
1617.0,1,0,205
1618.0,1,0,205
1619.0,1,0,205
1620.0,1,0,205
1621.0,1,0,205
1622.0,1,0,205
1623.0,1,0,205
1624.0,1,0,205
1625.0,1,0,205
1626.0,1,0,205
1627.0,1,0,205
1628.0,1,0,205
1629.0,1,0,205
1630.0,1,0,205
1631.0,1,0,205
1632.0,1,0,205
1633.0,1,0,205
1634.0,1,0,205
1635.0,1,0,205
1636.0,1,0,205
1637.0,1,0,205
1638.0,1,0,205
1639.0,1,0,205
1640.0,1,0,205
1641.0,1,0,205
1642.0,1,0,205
1643.0,1,0,205
1644.0,1,0,205
1645.0,1,0,205
1646.0,1,0,205
1647.0,1,0,205
1648.0,1,0,205
1649.0,1,0,205
1650.0,1,0,205
1651.0,1,0,205
1652.0,1,0,205
1653.0,1,0,205
1654.0,1,0,205
1655.0,1,0,205
1656.0,1,0,205
1657.0,1,0,205
1658.0,1,0,205
1659.0,1,0,205
1660.0,1,0,205
1661.0,1,0,205
1662.0,1,0,205
1663.0,1,0,205
1664.0,1,0,205
1665.0,1,0,205
1666.0,1,0,205
1667.0,1,0,205
1668.0,1,0,205
1669.0,1,0,205
1670.0,1,0,205
1671.0,1,0,205
1672.0,1,0,205
1673.0,1,0,205
1674.0,1,0,205
1675.0,1,0,205
1676.0,1,0,205
1677.0,1,0,205
1678.0,1,0,205
1679.0,1,0,205
1680.0,1,0,205
1681.0,1,0,205
1682.0,1,0,205
1683.0,1,0,205
1684.0,1,0,205
1685.0,1,0,205
1686.0,1,0,205
1687.0,1,0,205
1688.0,1,0,205
1689.0,1,0,205
1690.0,1,0,205
1691.0,1,0,205
1692.0,1,0,205
1693.0,1,0,205
1694.0,1,0,205
1695.0,1,0,205
1696.0,1,0,205
1697.0,1,0,205
1698.0,1,0,205
1699.0,1,0,205
1700.0,1,0,205
1701.0,1,0,205
1702.0,1,0,205
1703.0,1,0,205
1704.0,1,0,205
1705.0,1,0,205
1706.0,1,0,205
1707.0,1,0,205
1708.0,1,0,205
1709.0,1,0,205
1710.0,1,0,205
1711.0,1,0,205
1712.0,1,0,205
1713.0,1,0,205
1714.0,1,0,205
1715.0,1,0,205
1716.0,1,0,205
1717.0,1,0,205
1718.0,1,0,205
1719.0,1,0,205
1720.0,1,0,205
1721.0,1,0,205
1722.0,1,0,205
1723.0,1,0,205
1724.0,1,0,205
1725.0,1,0,205
1726.0,1,0,205
1727.0,1,0,205
1728.0,1,0,205
1729.0,1,0,205
1730.0,1,0,205
1731.0,1,0,205
1732.0,1,0,205
1733.0,1,0,205
1734.0,1,0,205
1735.0,1,0,205
1736.0,1,0,205
1737.0,1,0,205
1738.0,1,0,205
1739.0,1,0,205
1740.0,1,0,205
1741.0,1,0,205
1742.0,1,0,205
1743.0,1,0,205
1744.0,1,0,205
1745.0,1,0,205
1746.0,1,0,205
1747.0,1,0,205
1748.0,1,0,205
1749.0,1,0,205
1750.0,1,0,205
1751.0,1,0,205
1752.0,1,0,205
1753.0,1,0,205
1754.0,1,0,205
1755.0,1,0,205
1756.0,1,0,205
1757.0,1,0,205
1758.0,1,0,205
1759.0,1,0,205
1760.0,1,0,205
1761.0,1,0,205
1762.0,1,0,205
1763.0,1,0,205
1764.0,1,0,205
1765.0,1,0,205
1766.0,1,0,205
1767.0,1,0,205
1768.0,1,0,205
1769.0,1,0,205
1770.0,1,0,205
1771.0,1,0,205
1772.0,1,0,205
1773.0,1,0,205
1774.0,1,0,205
1775.0,1,0,205
1776.0,1,0,205
1777.0,1,0,205
1778.0,1,0,205
1779.0,1,0,205
1780.0,1,0,205
1781.0,1,0,205
1782.0,1,0,205
1783.0,1,0,205
1784.0,1,0,205
1785.0,1,0,205
1786.0,1,0,205
1787.0,1,0,205
1788.0,1,0,205
1789.0,1,0,205
1790.0,1,0,205
1791.0,1,0,205
1792.0,1,0,205
1793.0,1,0,205
1794.0,1,0,205
1795.0,1,0,205
1796.0,1,0,205
1797.0,1,0,205
1798.0,1,0,205
1799.0,1,0,205
1800.0,1,0,205
1801.0,1,0,205
1802.0,1,0,205
1803.0,1,0,205
1804.0,1,0,205
1805.0,1,0,205
1806.0,1,0,205
1807.0,1,0,205
1808.0,1,0,205
1809.0,1,0,205
1810.0,1,0,205
1811.0,1,0,205
1812.0,1,0,205
1813.0,1,0,205
1814.0,1,0,205
1815.0,1,0,205
1816.0,1,0,205
1817.0,1,0,205
1818.0,1,0,205
1819.0,1,0,205
1820.0,1,0,205
1821.0,1,0,205
1822.0,1,0,205
1823.0,1,0,205
1824.0,1,0,205
1825.0,1,0,205
1826.0,1,0,205
1827.0,1,0,205
1828.0,1,0,205
1829.0,1,0,205
1830.0,1,0,205
1831.0,1,0,205
1832.0,1,0,205
1833.0,1,0,205
1834.0,1,0,205
1835.0,1,0,205
1836.0,1,0,205
1837.0,1,0,205
1838.0,1,0,205
1839.0,1,0,205
1840.0,1,0,205
1841.0,1,0,205
1842.0,1,0,205
1843.0,1,0,205
1844.0,1,0,205
1845.0,1,0,205
1846.0,1,0,205
1847.0,1,0,205
1848.0,1,0,205
1849.0,1,0,205
1850.0,1,0,205
1851.0,1,0,205
1852.0,1,0,205
1853.0,1,0,205
1854.0,1,0,205
1855.0,1,0,205
1856.0,1,0,205
1857.0,1,0,205
1858.0,1,0,205
1859.0,1,0,205
1860.0,1,0,205
1861.0,1,0,205
1862.0,1,0,205
1863.0,1,0,205
1864.0,1,0,205
1865.0,1,0,205
1866.0,1,0,205
1867.0,1,0,205
1868.0,1,0,205
1869.0,1,0,205
1870.0,1,0,205
1871.0,1,0,205
1872.0,1,0,205
1873.0,1,0,205
1874.0,1,0,205
1875.0,1,0,205
1876.0,1,0,205
1877.0,1,0,205
1878.0,1,0,205
1879.0,1,0,205
1880.0,1,0,205
1881.0,1,0,205
1882.0,1,0,205
1883.0,1,0,205
1884.0,1,0,205
1885.0,1,0,205
1886.0,1,0,205
1887.0,1,0,205
1888.0,1,0,205
1889.0,1,0,205
1890.0,1,0,205
1891.0,1,0,205
1892.0,1,0,205
1893.0,1,0,205
1894.0,1,0,205
1895.0,1,0,205
1896.0,1,0,205
1897.0,1,0,205
1898.0,1,0,205
1899.0,1,0,205
1900.0,1,0,205
1901.0,1,0,205
1902.0,1,0,205
1903.0,1,0,205
1904.0,1,0,205
1905.0,1,0,205
1906.0,1,0,205
1907.0,1,0,205
1908.0,1,0,205
1909.0,1,0,205
1910.0,1,0,205
1911.0,1,0,205
1912.0,1,0,205
1913.0,1,0,205
1914.0,1,0,205
1915.0,1,0,205
1916.0,1,0,205
1917.0,1,0,205
1918.0,1,0,205
1919.0,1,0,205
1920.0,1,0,205
1921.0,1,0,205
1922.0,1,0,205
1923.0,1,0,205
1924.0,1,0,205
1925.0,1,0,205
1926.0,1,0,205
1927.0,1,0,205
1928.0,1,0,205
1929.0,1,0,205
1930.0,1,0,205
1931.0,1,0,205
1932.0,1,0,205
1933.0,1,0,205
1934.0,1,0,205
1935.0,1,0,205
1936.0,1,0,205
1937.0,1,0,205
1938.0,1,0,205
1939.0,1,0,205
1940.0,1,0,205
1941.0,1,0,205
1942.0,1,0,205
1943.0,1,0,205
1944.0,1,0,205
1945.0,1,0,205
1946.0,1,0,205
1947.0,1,0,205
1948.0,1,0,205
1949.0,1,0,205
1950.0,1,0,205
1951.0,1,0,205
1952.0,1,0,205
1953.0,1,0,205
1954.0,1,0,205
1955.0,1,0,205
1956.0,1,0,205
1957.0,1,0,205
1958.0,1,0,205
1959.0,1,0,205
1960.0,1,0,205
1961.0,1,0,205
1962.0,1,0,205
1963.0,1,0,205
1964.0,1,0,205
1965.0,1,0,205
1966.0,1,0,205
1967.0,1,0,205
1968.0,1,0,205
1969.0,1,0,205
1970.0,1,0,205
1971.0,1,0,205
1972.0,1,0,205
1973.0,1,0,205
1974.0,1,0,205
1975.0,1,0,205
1976.0,1,0,205
1977.0,1,0,205
1978.0,1,0,205
1979.0,1,0,205
1980.0,1,0,205
1981.0,1,0,205
1982.0,1,0,205
1983.0,1,0,205
1984.0,1,0,205
1985.0,1,0,205
1986.0,1,0,205
1987.0,1,0,205
1988.0,1,0,205
1989.0,1,0,205
1990.0,1,0,205
1991.0,1,0,205
1992.0,1,0,205
1993.0,1,0,205
1994.0,1,0,205
1995.0,1,0,205
1996.0,1,0,205
1997.0,1,0,205
1998.0,1,0,205
1999.0,1,0,205
2000.0,1,0,205
2001.0,1,0,205
2002.0,1,0,205
2003.0,1,0,205
2004.0,1,0,205
2005.0,1,0,205
2006.0,1,0,205
2007.0,1,0,205
2008.0,1,0,205
2009.0,1,0,205
2010.0,1,0,205
2011.0,1,0,205
2012.0,1,0,205
2013.0,1,0,205
2014.0,1,0,205
2015.0,1,0,205
2016.0,1,0,205
2017.0,1,0,205
2018.0,1,0,205
2019.0,1,0,205
2020.0,1,0,205
2021.0,1,0,205
2022.0,1,0,205
2023.0,1,0,205
2024.0,1,0,205
2025.0,1,0,205
2026.0,1,0,205
2027.0,1,0,205
2028.0,1,0,205
2029.0,1,0,205
2030.0,1,0,205
2031.0,1,0,205
2032.0,1,0,205
2033.0,1,0,205
2034.0,1,0,205
2035.0,1,0,205
2036.0,1,0,205
2037.0,1,0,205
2038.0,1,0,205
2039.0,1,0,205
2040.0,1,0,205
2041.0,1,0,205
2042.0,1,0,205
2043.0,1,0,205
2044.0,1,0,205
2045.0,1,0,205
2046.0,1,0,205
2047.0,1,0,205
2048.0,1,0,205
2049.0,1,0,205
2050.0,1,0,205
2051.0,1,0,205
2052.0,1,0,205
2053.0,1,0,205
2054.0,1,0,205
2055.0,1,0,205
2056.0,1,0,205
2057.0,1,0,205
2058.0,1,0,205
2059.0,1,0,205
2060.0,1,0,205
2061.0,1,0,205
2062.0,1,0,205
2063.0,1,0,205
2064.0,1,0,205
2065.0,1,0,205
2066.0,1,0,205
2067.0,1,0,205
2068.0,1,0,205
2069.0,1,0,205
2070.0,1,0,205
2071.0,1,0,205
2072.0,1,0,205
2073.0,1,0,205
2074.0,1,0,205
2075.0,1,0,205
2076.0,1,0,205
2077.0,1,0,205
2078.0,1,0,205
2079.0,1,0,205
2080.0,1,0,205
2081.0,1,0,205
2082.0,1,0,205
2083.0,1,0,205
2084.0,1,0,205
2085.0,1,0,205
2086.0,1,0,205
2087.0,1,0,205
2088.0,1,0,205
2089.0,1,0,205
2090.0,1,0,205
2091.0,1,0,205
2092.0,1,0,205
2093.0,1,0,205
2094.0,1,0,205
2095.0,1,0,205
2096.0,1,0,205
2097.0,1,0,205
2098.0,1,0,205
2099.0,1,0,205
2100.0,1,0,205
2101.0,1,0,205
2102.0,1,0,205
2103.0,1,0,205
2104.0,1,0,205
2105.0,1,0,205
2106.0,1,0,205
2107.0,1,0,205
2108.0,1,0,205
2109.0,1,0,205
2110.0,1,0,205
2111.0,1,0,205
2112.0,1,0,205
2113.0,1,0,205
2114.0,1,0,205
2115.0,1,0,205
2116.0,1,0,205
2117.0,1,0,205
2118.0,1,0,205
2119.0,1,0,205
2120.0,1,0,205
2121.0,1,0,205
2122.0,1,0,205
2123.0,1,0,205
2124.0,1,0,205
2125.0,1,0,205
2126.0,1,0,205
2127.0,1,0,205
2128.0,1,0,205
2129.0,1,0,205
2130.0,1,0,205
2131.0,1,0,205
2132.0,1,0,205
2133.0,1,0,205
2134.0,1,0,205
2135.0,1,0,205
2136.0,1,0,205
2137.0,1,0,205
2138.0,1,0,205
2139.0,1,0,205
2140.0,1,0,205
2141.0,1,0,205
2142.0,1,0,205
2143.0,1,0,205
2144.0,1,0,205
2145.0,1,0,205
2146.0,1,0,205
2147.0,1,0,205
2148.0,1,0,205
2149.0,1,0,205
2150.0,1,0,205
2151.0,1,0,205
2152.0,1,0,205
2153.0,1,0,205
2154.0,1,0,205
2155.0,1,0,205
2156.0,1,0,205
2157.0,1,0,205
2158.0,1,0,205
2159.0,1,0,205
2160.0,1,0,205
2161.0,1,0,205
2162.0,1,0,205
2163.0,1,0,205
2164.0,1,0,205
2165.0,1,0,205
2166.0,1,0,205
2167.0,1,0,205
2168.0,1,0,205
2169.0,1,0,205
2170.0,1,0,205
2171.0,1,0,205
2172.0,1,0,205
2173.0,1,0,205
2174.0,1,0,205
2175.0,1,0,205
2176.0,1,0,205
2177.0,1,0,205
2178.0,1,0,205
2179.0,1,0,205
2180.0,1,0,205
2181.0,1,0,205
2182.0,1,0,205
2183.0,1,0,205
2184.0,1,0,205
2185.0,1,0,205
2186.0,1,0,205
2187.0,1,0,205
2188.0,1,0,205
2189.0,1,0,205
2190.0,1,0,205
2191.0,1,0,205
2192.0,1,0,205
2193.0,1,0,205
2194.0,1,0,205
2195.0,1,0,205
2196.0,1,0,205
2197.0,1,0,205
2198.0,1,0,205
2199.0,1,0,205
2200.0,1,0,205
2201.0,1,0,205
2202.0,1,0,205
2203.0,1,0,205
2204.0,1,0,205
2205.0,1,0,205
2206.0,1,0,205
2207.0,1,0,205
2208.0,1,0,205
2209.0,1,0,205
2210.0,1,0,205
2211.0,1,0,205
2212.0,1,0,205
2213.0,1,0,205
2214.0,1,0,205
2215.0,1,0,205
2216.0,1,0,205
2217.0,1,0,205
2218.0,1,0,205
2219.0,1,0,205
2220.0,1,0,205
2221.0,1,0,205
2222.0,1,0,205
2223.0,1,0,205
2224.0,1,0,205
2225.0,1,0,205
2226.0,1,0,205
2227.0,1,0,205
2228.0,1,0,205
2229.0,1,0,205
2230.0,1,0,205
2231.0,1,0,205
2232.0,1,0,205
2233.0,1,0,205
2234.0,1,0,205
2235.0,1,0,205
2236.0,1,0,205
2237.0,1,0,205
2238.0,1,0,205
2239.0,1,0,205
2240.0,1,0,205
2241.0,1,0,205
2242.0,1,0,205
2243.0,1,0,205
2244.0,1,0,205
2245.0,1,0,205
2246.0,1,0,205
2247.0,1,0,205
2248.0,1,0,205
2249.0,1,0,205
2250.0,1,0,205
2251.0,1,0,205
2252.0,1,0,205
2253.0,1,0,205
2254.0,1,0,205
2255.0,1,0,205
2256.0,1,0,205
2257.0,1,0,205
2258.0,1,0,205
2259.0,1,0,205
2260.0,1,0,205
2261.0,1,0,205
2262.0,1,0,205
2263.0,1,0,205
2264.0,1,0,205
2265.0,1,0,205
2266.0,1,0,205
2267.0,1,0,205
2268.0,1,0,205
2269.0,1,0,205
2270.0,1,0,205
2271.0,1,0,205
2272.0,1,0,205
2273.0,1,0,205
2274.0,1,0,205
2275.0,1,0,205
2276.0,1,0,205
2277.0,1,0,205
2278.0,1,0,205
2279.0,1,0,205
2280.0,1,0,205
2281.0,1,0,205
2282.0,1,0,205
2283.0,1,0,205
2284.0,1,0,205
2285.0,1,0,205
2286.0,1,0,205
2287.0,1,0,205
2288.0,1,0,205
2289.0,1,0,205
2290.0,1,0,205
2291.0,1,0,205
2292.0,1,0,205
2293.0,1,0,205
2294.0,1,0,205
2295.0,1,0,205
2296.0,1,0,205
2297.0,1,0,205
2298.0,1,0,205
2299.0,1,0,205
2300.0,1,0,205
2301.0,1,0,205
2302.0,1,0,205
2303.0,1,0,205
2304.0,1,0,205
2305.0,1,0,205
2306.0,1,0,205
2307.0,1,0,205
2308.0,1,0,205
2309.0,1,0,205
2310.0,1,0,205
2311.0,1,0,205
2312.0,1,0,205
2313.0,1,0,205
2314.0,1,0,205
2315.0,1,0,205
2316.0,1,0,205
2317.0,1,0,205
2318.0,1,0,205
2319.0,1,0,205
2320.0,1,0,205
2321.0,1,0,205
2322.0,1,0,205
2323.0,1,0,205
2324.0,1,0,205
2325.0,1,0,205
2326.0,1,0,205
2327.0,1,0,205
2328.0,1,0,205
2329.0,1,0,205
2330.0,1,0,205
2331.0,1,0,205
2332.0,1,0,205
2333.0,1,0,205
2334.0,1,0,205
2335.0,1,0,205
2336.0,1,0,205
2337.0,1,0,205
2338.0,1,0,205
2339.0,1,0,205
2340.0,1,0,205
2341.0,1,0,205
2342.0,1,0,205
2343.0,1,0,205
2344.0,1,0,205
2345.0,1,0,205
2346.0,1,0,205
2347.0,1,0,205
2348.0,1,0,205
2349.0,1,0,205
2350.0,1,0,205
2351.0,1,0,205
2352.0,1,0,205
2353.0,1,0,205
2354.0,1,0,205
2355.0,1,0,205
2356.0,1,0,205
2357.0,1,0,205
2358.0,1,0,205
2359.0,1,0,205
2360.0,1,0,205
2361.0,1,0,205
2362.0,1,0,205
2363.0,1,0,205
2364.0,1,0,205
2365.0,1,0,205
2366.0,1,0,205
2367.0,1,0,205
2368.0,1,0,205
2369.0,1,0,205
2370.0,1,0,205
2371.0,1,0,205
2372.0,1,0,205
2373.0,1,0,205
2374.0,1,0,205
2375.0,1,0,205
2376.0,1,0,205
2377.0,1,0,205
2378.0,1,0,205
2379.0,1,0,205
2380.0,1,0,205
2381.0,1,0,205
2382.0,1,0,205
2383.0,1,0,205
2384.0,1,0,205
2385.0,1,0,205
2386.0,1,0,205
2387.0,1,0,205
2388.0,1,0,205
2389.0,1,0,205
2390.0,1,0,205
2391.0,1,0,205
2392.0,1,0,205
2393.0,1,0,205
2394.0,1,0,205
2395.0,1,0,205
2396.0,1,0,205
2397.0,1,0,205
2398.0,1,0,205
2399.0,1,0,205
2400.0,1,0,205
2401.0,1,0,205
2402.0,1,0,205
2403.0,1,0,205
2404.0,1,0,205
2405.0,1,0,205
2406.0,1,0,205
2407.0,1,0,205
2408.0,1,0,205
2409.0,1,0,205
2410.0,1,0,205
2411.0,1,0,205
2412.0,1,0,205
2413.0,1,0,205
2414.0,1,0,205
2415.0,1,0,205
2416.0,1,0,205
2417.0,1,0,205
2418.0,1,0,205
2419.0,1,0,205
2420.0,1,0,205
2421.0,1,0,205
2422.0,1,0,205
2423.0,1,0,205
2424.0,1,0,205
2425.0,1,0,205
2426.0,1,0,205
2427.0,1,0,205
2428.0,1,0,205
2429.0,1,0,205
2430.0,1,0,205
2431.0,1,0,205
2432.0,1,0,205
2433.0,1,0,205
2434.0,1,0,205
2435.0,1,0,205
2436.0,1,0,205
2437.0,1,0,205
2438.0,1,0,205
2439.0,1,0,205
2440.0,1,0,205
2441.0,1,0,205
2442.0,1,0,205
2443.0,1,0,205
2444.0,1,0,205
2445.0,1,0,205
2446.0,1,0,205
2447.0,1,0,205
2448.0,1,0,205
2449.0,1,0,205
2450.0,1,0,205
2451.0,1,0,205
2452.0,1,0,205
2453.0,1,0,205
2454.0,1,0,205
2455.0,1,0,205
2456.0,1,0,205
2457.0,1,0,205
2458.0,1,0,205
2459.0,1,0,205
2460.0,1,0,205
2461.0,1,0,205
2462.0,1,0,205
2463.0,1,0,205
2464.0,1,0,205
2465.0,1,0,205
2466.0,1,0,205
2467.0,1,0,205
2468.0,1,0,205
2469.0,1,0,205
2470.0,1,0,205
2471.0,1,0,205
2472.0,1,0,205
2473.0,1,0,205
2474.0,1,0,205
2475.0,1,0,205
2476.0,1,0,205
2477.0,1,0,205
2478.0,1,0,205
2479.0,1,0,205
2480.0,1,0,205
2481.0,1,0,205
2482.0,1,0,205
2483.0,1,0,205
2484.0,1,0,205
2485.0,1,0,205
2486.0,1,0,205
2487.0,1,0,205
2488.0,1,0,205
2489.0,1,0,205
2490.0,1,0,205
2491.0,1,0,205
2492.0,1,0,205
2493.0,1,0,205
2494.0,1,0,205
2495.0,1,0,205
2496.0,1,0,205
2497.0,1,0,205
2498.0,1,0,205
2499.0,1,0,205
2500.0,1,0,205
2501.0,1,0,205
2502.0,1,0,205
2503.0,1,0,205
2504.0,1,0,205
2505.0,1,0,205
2506.0,1,0,205
2507.0,1,0,205
2508.0,1,0,205
2509.0,1,0,205
2510.0,1,0,205
2511.0,1,0,205
2512.0,1,0,205
2513.0,1,0,205
2514.0,1,0,205
2515.0,1,0,205
2516.0,1,0,205
2517.0,1,0,205
2518.0,1,0,205
2519.0,1,0,205
2520.0,1,0,205
2521.0,1,0,205
2522.0,1,0,205
2523.0,1,0,205
2524.0,1,0,205
2525.0,1,0,205
2526.0,1,0,205
2527.0,1,0,205
2528.0,1,0,205
2529.0,1,0,205
2530.0,1,0,205
2531.0,1,0,205
2532.0,1,0,205
2533.0,1,0,205
2534.0,1,0,205
2535.0,1,0,205
2536.0,1,0,205
2537.0,1,0,205
2538.0,1,0,205
2539.0,1,0,205
2540.0,1,0,205
2541.0,1,0,205
2542.0,1,0,205
2543.0,1,0,205
2544.0,1,0,205
2545.0,1,0,205
2546.0,1,0,205
2547.0,1,0,205
2548.0,1,0,205
2549.0,1,0,205
2550.0,1,0,205
2551.0,1,0,205
2552.0,1,0,205
2553.0,1,0,205
2554.0,1,0,205
2555.0,1,0,205
2556.0,1,0,205
2557.0,1,0,205
2558.0,1,0,205
2559.0,1,0,205
2560.0,1,0,205
2561.0,1,0,205
2562.0,1,0,205
2563.0,1,0,205
2564.0,1,0,205
2565.0,1,0,205
2566.0,1,0,205
2567.0,1,0,205
2568.0,1,0,205
2569.0,1,0,205
2570.0,1,0,205
2571.0,1,0,205
2572.0,1,0,205
2573.0,1,0,205
2574.0,1,0,205
2575.0,1,0,205
2576.0,1,0,205
2577.0,1,0,205
2578.0,1,0,205
2579.0,1,0,205
2580.0,1,0,205
2581.0,1,0,205
2582.0,1,0,205
2583.0,1,0,205
2584.0,1,0,205
2585.0,1,0,205
2586.0,1,0,205
2587.0,1,0,205
2588.0,1,0,205
2589.0,1,0,205
2590.0,1,0,205
2591.0,1,0,205
2592.0,1,0,205
2593.0,1,0,205
2594.0,1,0,205
2595.0,1,0,205
2596.0,1,0,205
2597.0,1,0,205
2598.0,1,0,205
2599.0,1,0,205
2600.0,1,0,205
2601.0,1,0,205
2602.0,1,0,205
2603.0,1,0,205
2604.0,1,0,205
2605.0,1,0,205
2606.0,1,0,205
2607.0,1,0,205
2608.0,1,0,205
2609.0,1,0,205
2610.0,1,0,205
2611.0,1,0,205
2612.0,1,0,205
2613.0,1,0,205
2614.0,1,0,205
2615.0,1,0,205
2616.0,1,0,205
2617.0,1,0,205
2618.0,1,0,205
2619.0,1,0,205
2620.0,1,0,205
2621.0,1,0,205
2622.0,1,0,205
2623.0,1,0,205
2624.0,1,0,205
2625.0,1,0,205
2626.0,1,0,205
2627.0,1,0,205
2628.0,1,0,205
2629.0,1,0,205
2630.0,1,0,205
2631.0,1,0,205
